Date,NIFTY_BANK,NIFTY_AUTO,NIFTY_FMCG,NIFTY_IT,NIFTY_PHARMA,NIFTY_OIL_GAS,NIFTY_PRIVATE_BANK,NIFTY_PSU_BANK,NIFTY_COMMODITIES,NIFTY_CONSUMERABLES,NIFTY_FINANCIAL_SERVICES_EXBANK,NIFTY_FINANCIAL_SERVICES25_50,NIFTY_ENERGY
28-May-21,35141.45,10510.25,34890.5,27122.8,13934.1,13934.1,13934.1,13934.1,5046,13934.1,13934.1,13934.1,19566.8
27-May-21,35095.05,10486,34812.3,27164.8,14100.05,14100.05,14100.05,14100.05,5021.45,14100.05,14100.05,14100.05,19295.35
26-May-21,34684.2,10437.8,34815.7,26857.3,14127.25,14127.25,14127.25,14127.25,5002.35,14127.25,14127.25,14127.25,19321
25-May-21,34662,10384.3,34780.85,26393.9,14090.1,14090.1,14090.1,14090.1,5038.65,14090.1,14090.1,14090.1,19542.4
24-May-21,34943.6,10315.75,34572.5,26144.2,14034.65,14034.65,14034.65,14034.65,5033.3,14034.65,14034.65,14034.65,19583.55
21-May-21,34606.9,10312.4,34690.55,26105.3,13993.7,13993.7,13993.7,13993.7,5020.85,13993.7,13993.7,13993.7,19326.3
20-May-21,33334.55,10226.4,34475.6,25894.45,13970.2,13970.2,13970.2,13970.2,4980.9,13970.2,13970.2,13970.2,19155.5
19-May-21,33685.2,10249.1,34729.7,25982.8,14001.35,14001.35,14001.35,14001.35,5040.95,14001.35,14001.35,14001.35,19308.1
18-May-21,33922.4,10324,34741.45,25958.25,13832.4,13832.4,13832.4,13832.4,5050.65,13832.4,13832.4,13832.4,19201.55
17-May-21,33459.25,10001.7,34807.4,25703.55,13858.7,13858.7,13858.7,13858.7,4973.75,13858.7,13858.7,13858.7,18847.05
14-May-21,32169.55,9810.45,34781.5,25588.2,13885.5,13885.5,13885.5,13885.5,4892.55,13885.5,13885.5,13885.5,18652.95
12-May-21,32452.3,10013.65,34057.4,25855.45,14065.05,14065.05,14065.05,14065.05,4954.95,14065.05,14065.05,14065.05,18717.4
11-May-21,32872.2,9995.1,34129.3,26106.7,14066.65,14066.65,14066.65,14066.65,5047.8,14066.65,14066.65,14066.65,18917.8
10-May-21,33142.4,9973.05,34204.25,26273.45,14131.85,14131.85,14131.85,14131.85,5014.8,14131.85,14131.85,14131.85,18590.05
07-May-21,32904.5,9819.45,34123.5,26269.45,13747.1,13747.1,13747.1,13747.1,4918.15,13747.1,13747.1,13747.1,18295.6
06-May-21,32827.8,9815.1,34048.5,26258.7,13747.75,13747.75,13747.75,13747.75,4825.5,13747.75,13747.75,13747.75,18178.2
05-May-21,32783.7,9643.05,33898,25786.95,13779.7,13779.7,13779.7,13779.7,4763.8,13779.7,13779.7,13779.7,18058.8
04-May-21,32270.35,9577.7,33822.75,25489,13234.75,13234.75,13234.75,13234.75,4706.2,13234.75,13234.75,13234.75,17947.85
03-May-21,32465.75,9662.95,33994.2,25676.05,13507.45,13507.45,13507.45,13507.45,4728.65,13507.45,13507.45,13507.45,17983.4
30-Apr-21,32781.8,9640.85,33623.45,25664.45,13469.25,13469.25,13469.25,13469.25,4699.85,13469.25,13469.25,13469.25,18031.1
29-Apr-21,33714.5,9773.7,34009,25874.3,13298.65,13298.65,13298.65,13298.65,4714.85,13298.65,13298.65,13298.65,18063.1
27-Apr-21,32735.35,9708.2,34009.35,25815.75,13296.75,13296.75,13296.75,13296.75,4620.55,13296.75,13296.75,13296.75,17879.2
26-Apr-21,32275.15,9641.45,33865.7,25680.3,13203.85,13203.85,13203.85,13203.85,4543.65,13203.85,13203.85,13203.85,17675
23-Apr-21,31722.3,9596.95,33726.1,25609.1,13319.75,13319.75,13319.75,13319.75,4480.25,13319.75,13319.75,13319.75,17537.7
22-Apr-21,31782.6,9644.55,34043.05,25826.7,13378.95,13378.95,13378.95,13378.95,4483.25,13378.95,13378.95,13378.95,17370.95
20-Apr-21,31112.7,9630.7,34296.5,25877.6,13426.9,13426.9,13426.9,13426.9,4460.6,13426.9,13426.9,13426.9,17342
19-Apr-21,31208.4,9532.15,34519,26236.9,13256.25,13256.25,13256.25,13256.25,4491.35,13256.25,13256.25,13256.25,17357.75
16-Apr-21,31977.45,9808.95,34853.15,26324.9,13234.25,13234.25,13234.25,13234.25,4589.1,13234.25,13234.25,13234.25,17841.05
15-Apr-21,32112.85,9691.45,34658.6,26010.85,12987.05,12987.05,12987.05,12987.05,4543.5,12987.05,12987.05,12987.05,17781.65
13-Apr-21,31771.6,9818.3,34720.35,25851.3,12807.5,12807.5,12807.5,12807.5,4534.35,12807.5,12807.5,12807.5,17672.8
12-Apr-21,30792,9415.65,34561.35,26727.8,12961.85,12961.85,12961.85,12961.85,4448,12961.85,12961.85,12961.85,17279.45
09-Apr-21,32448.05,9922.95,35253.1,27367.05,12995.35,12995.35,12995.35,12995.35,4674.35,12995.35,12995.35,12995.35,18077.15
08-Apr-21,32782.85,9959.35,34983.05,27148.4,12611.7,12611.7,12611.7,12611.7,4722.05,12611.7,12611.7,12611.7,18275.55
07-Apr-21,32991.2,9937,34835.3,26831,12616.35,12616.35,12616.35,12616.35,4630.8,12616.35,12616.35,12616.35,18333.35
06-Apr-21,32501.35,9781.35,34619.85,26532.2,12548.6,12548.6,12548.6,12548.6,4589.25,12548.6,12548.6,12548.6,18217.15
05-Apr-21,32678.85,9768.05,34304.55,26491.35,12331.5,12331.5,12331.5,12331.5,4563.25,12331.5,12331.5,12331.5,18232.2
01-Apr-21,33858,10022.6,34874.55,25980.4,12377.1,12377.1,12377.1,12377.1,4590.25,12377.1,12377.1,12377.1,18516.2
31-Mar-21,33303.9,9862.45,34931.7,25855,12272.6,12272.6,12272.6,12272.6,4473.75,12272.6,12272.6,12272.6,18185.1
30-Mar-21,33875.1,9865,34578.85,26121.1,12206.6,12206.6,12206.6,12206.6,4476.7,12206.6,12206.6,12206.6,18418.9
26-Mar-21,33318.2,9771.5,33818.45,25385.1,11883.2,11883.2,11883.2,11883.2,4399.3,11883.2,11883.2,11883.2,18217.65
25-Mar-21,33006.45,9651.35,33213.15,25237.1,11816.8,11816.8,11816.8,11816.8,4337.1,11816.8,11816.8,11816.8,18133.35
24-Mar-21,33293.25,9925.25,33987.1,25802.95,11916.3,11916.3,11916.3,11916.3,4417.65,11916.3,11916.3,11916.3,18676.75
23-Mar-21,34184.4,10187.65,34473.75,26105.7,11907.2,11907.2,11907.2,11907.2,4507.85,11907.2,11907.2,11907.2,19005.55
22-Mar-21,33603.45,10140.45,34608,26035.35,11850.75,11850.75,11850.75,11850.75,4480.5,11850.75,11850.75,11850.75,18991.75
19-Mar-21,34161.6,10186.5,34028.35,25562.75,11667.1,11667.1,11667.1,11667.1,4435.15,11667.1,11667.1,11667.1,18985.4
18-Mar-21,33856.8,10143.95,33222.6,25373.35,11514.45,11514.45,11514.45,11514.45,4331.5,11514.45,11514.45,11514.45,18404.4
17-Mar-21,34229.25,10159.1,33194.6,26183.5,11787.5,11787.5,11787.5,11787.5,4365.85,11787.5,11787.5,11787.5,18693.95
,,,,26363.85,12013,12013,12013,12013,4473.6,12013,12013,12013,19293.2
